,pixel,closest contour point,closest skeleton point,slope at nc,slope at ns,average slope,average angle
72,[  24 1926],[   7 1914],[  38 1928],-2.5,-2.5,-2.5000000000000004,68.19859051364821
73,[ 338 7040],[ 342 7043],[ 314 7029],-1.7857142857142858,-2.5,-1.899447701793333,62.2345935505853
74,[ 279 7116],[ 287 7124],[ 264 7102],-1.0,-1.0,-1.0,44.99999999999999
75,[168 948],[158 939],[179 962],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
76,[  98 2074],[  81 2090],[ 104 2068],1.0,1.0,1.0,-44.99999999999999
77,[ 319 6994],[ 294 6978],[ 322 6994],-2.5,inf,-27.23470346609304,87.89716632503524
78,[  73 5075],[  75 5073],[  46 5079],2.4999999999999996,2.5,2.5,-68.19859051364821
79,[ 275 3181],[ 267 3174],[ 293 3191],-1.5,-1.3461538461538465,-1.4476177361029745,55.36366754787681
80,[ 341 3167],[ 342 3167],[ 314 3153],-1.7857142857142858,-2.5,-1.8084480868385644,61.059148095660774
81,[241 155],[257 172],[236 149],-0.7000000000000001,-0.7000000000000002,-0.7,34.99202019855866
82,[304 665],[318 650],[295 671],1.3461538461538465,1.3461538461538465,1.3461500000000002,-53.392846823741266
83,[ 165 2149],[ 165 2151],[ 179 2123],0.7000000000000001,0.7000000000000001,0.7000000000000001,-34.99202019855867
84,[ 260 6363],[ 265 6368],[ 246 6343],-1.0,-0.7000000000000001,-0.9326226565844392,43.00329645560237
85,[ 282 7060],[ 269 7048],[ 293 7067],-1.3461538461538465,-1.3461538461538465,-1.3461500000000002,53.392846823741266
86,[297 793],[292 791],[321 796],-2.5,-2.5,-2.5,68.19859051364821
87,[ 112 1337],[ 110 1339],[ 128 1313],0.8,0.7000000000000001,0.79106986502215,-38.3464591422554
88,[330  12],[352  32],[321  26],-2.5,-1.5,-1.8588820242664952,61.721625690116475
89,[  46 2796],[  34 2807],[  60 2789],1.7857142857142856,1.7857142857142856,1.78571,-60.75111504159832
90,[ 173 4434],[ 188 4417],[ 167 4440],0.5,0.7000000000000001,0.6455318395915941,-32.84353037319527
91,[  57 4234],[  69 4241],[  41 4232],-2.4999999999999996,-2.5,-2.5,68.19859051364821
92,[ 104 4872],[  93 4861],[ 115 4884],-0.8,-1.0,-0.8977305872249517,41.9152928275489
93,[275 621],[284 611],[262 633],0.7000000000000001,1.0,0.8295884245728248,-39.67870766711336
94,[278 845],[272 841],[297 859],-1.785714285714286,-1.3461538461538465,-1.6828371783197411,59.2797553137682
95,[  57 3490],[  68 3481],[  39 3490],-5.878725253121972e-17,inf,-1.0,44.99999999999999
96,[ 263 3969],[ 256 3963],[ 279 3985],-1.176470588235294,-1.176470588235294,-1.1764699999999997,49.63544929005889
97,[ 110 7483],[ 123 7469],[ 101 7492],1.0,1.0,1.0,-44.99999999999999
98,[ 287 3988],[ 303 4005],[ 281 3983],-1.3461538461538465,-1.0,-1.0867750236673948,47.381176606295284
99,[ 173 4848],[ 192 4868],[ 171 4844],-0.6,-0.5,-0.5139499816607732,27.200896971114442
100,[  23 1179],[   9 1187],[  40 1178],2.5,2.5,2.5000000000000004,-68.19859051364821
101,[  77 2775],[  84 2768],[  58 2784],1.7857142857142856,1.7857142857142856,1.78571,-60.75111504159832
102,[ 223 4815],[ 242 4835],[ 221 4811],-0.8,-0.7000000000000001,-0.7139499816607731,35.52493837655519
103,[ 167 7525],[ 179 7512],[ 161 7537],0.6,0.7000000000000001,0.6568718155351656,-33.29978358781532
104,[ 293 4774],[ 301 4783],[ 279 4761],-1.0,-1.176470588235294,-1.0682251801273333,46.88934839363345
105,[  84 3326],[  80 3322],[ 102 3345],-0.8,-1.0,-0.8355448833649538,39.88027094029195
106,[ 295 1438],[ 314 1419],[ 291 1441],1.176470588235294,1.176470588235294,1.17647,-49.63544929005889
107,[ 42 473],[ 34 481],[ 60 463],1.3461538461538467,1.7857142857142856,1.5020208219386104,-56.345525293469535
108,[219 155],[200 136],[221 159],-0.8,-0.7000000000000001,-0.7142687394709968,35.53703377765758
109,[ 136 5654],[ 152 5670],[ 131 5647],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
110,[ 172 4082],[ 185 4097],[ 166 4072],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
111,[  45 1146],[  68 1155],[  39 1146],-5.878725253121972e-17,inf,-1.0,44.99999999999999
112,[316  87],[327  96],[302  77],-1.7857142857142858,-1.3461538461538465,-1.5868604095149899,57.78188873706686
113,[ 314 7678],[ 336 7658],[ 311 7678],1.785714285714286,2.5,2.434533148030705,-67.66928040702831
114,[ 219 6370],[ 237 6389],[ 216 6365],-0.6,-0.7000000000000001,-0.6817802433763014,34.285393062573114
115,[ 119 1802],[ 129 1813],[ 107 1790],-0.8,-1.0,-0.8933897089538617,41.777273786590555
116,[ 150 5962],[ 162 5950],[ 141 5973],0.6,0.7000000000000001,0.6544220756896496,-33.2016211831015
117,[ 234 7155],[ 240 7162],[ 222 7136],-0.6,-0.7000000000000001,-0.6290913079883349,32.17364119246975
118,[ 82 535],[ 80 538],[101 515],0.7000000000000001,0.8,0.7115592996212422,-35.43410663643062
119,[  63 5754],[  75 5765],[  49 5749],-2.4999999999999996,-2.5,-2.5,68.19859051364821
120,[  95 1322],[  92 1324],[ 114 1302],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
121,[  97 1037],[ 113 1053],[  91 1031],-1.0,-1.3461538461538463,-1.2517454545454545,51.379185730519254
122,[ 272 4489],[ 279 4482],[ 258 4505],1.0,0.7000000000000001,0.904689703985406,-42.13531996811409
123,[ 128 4885],[ 144 4901],[ 123 4878],-0.8,-0.7000000000000001,-0.7275452970250098,36.037586486049605
124,[  98 6457],[ 116 6476],[  94 6454],-1.0,-1.0,-1.0,44.99999999999999
125,[ 183 6419],[ 186 6422],[ 169 6396],-0.7000000000000001,-0.7000000000000001,-0.6999999999999998,34.992020198558656
126,[223 145],[208 130],[228 154],-0.8,-0.7000000000000001,-0.7326753769414,36.22931536842582
127,[  87 3589],[ 103 3572],[  81 3594],1.1764705882352942,1.1764705882352942,1.17647,-49.63544929005889
128,[ 109 1270],[ 117 1262],[  95 1284],1.0,1.0,1.0,-44.99999999999999
129,[ 269 1372],[ 269 1372],,0.7000000000000001,,0.7000000000000001,-34.99202019855867
130,[  94 4352],[ 101 4345],[  76 4363],1.3461538461538463,1.3461538461538463,1.3461499999999997,-53.39284682374126
131,[  20 1998],[  18 1998],[  47 1985],1.9999999999999996,2.5,2.031282604169512,-63.78898641168733
132,[ 332 5502],[ 336 5506],[ 309 5490],-1.7857142857142858,-2.5,-1.9135818287627557,62.409322188681
133,[ 302 1421],[ 309 1413],[ 286 1434],1.176470588235294,1.3461538461538465,1.2341971319197957,-50.98410984064132
134,[ 312 4715],[ 334 4735],[ 309 4715],-1.7857142857142858,-2.5,-2.434533148030705,67.66928040702831
135,[ 272 7104],[ 289 7122],[ 267 7099],-1.0,-1.0,-1.0,44.99999999999999
136,[  88 5132],[ 100 5119],[  78 5141],1.3461538461538463,1.1764705882352942,1.2497652129383896,-51.33494146354898
137,[ 314 1551],[ 294 1551],[ 323 1554],-2.5,-2.5,-2.5,68.19859051364821
138,[341  66],[342  66],[314  52],-1.7857142857142858,-2.5,-1.8084480868385644,61.059148095660774
139,[ 273 5511],[ 265 5503],[ 290 5521],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
140,[ 116 7468],[ 119 7465],[  96 7487],1.0,1.0,1.0,-44.99999999999999
141,[ 144 4875],[ 159 4890],[ 136 4868],-0.8,-0.7000000000000001,-0.7333826248295531,36.25567423707106
142,[  26 4278],[  10 4294],[  40 4278],2.5,2.5000000000000004,2.5,-68.19859051364821
143,[ 173 4428],[ 185 4415],[ 167 4440],0.6,0.7000000000000001,0.6568718155351656,-33.29978358781532
144,[ 103 6713],[ 122 6693],[ 102 6717],1.0,0.7000000000000001,0.7390084410099297,-36.46471387429344
145,[ 352 6939],[ 354 6939],[ 322 6942],inf,2.5,40.18703357920333,-88.57456614655675
146,[ 352 6951],[ 355 6950],[ 323 6951],2.5,2.5000000000000004,2.5,-68.19859051364821
147,[ 351 2316],[ 356 2316],[ 324 2316],2.5,inf,2.9629629629629624,-71.35046124594858
148,[ 234 4818],[ 247 4831],[ 227 4807],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
149,[ 303 5475],[ 287 5461],[ 313 5480],-1.785714285714286,-1.7857142857142858,-1.7857099999999997,60.751115041598304
150,[294 660],[312 642],[289 663],1.3461538461538465,1.3461538461538465,1.34615,-53.39284682374126
151,[ 310 6148],[ 291 6166],[ 316 6144],2.5,2.5,2.5,-68.19859051364821
152,[ 197 3282],[ 216 3302],[ 195 3278],-0.6,-0.7000000000000001,-0.6860500183392267,34.45207120042031
153,[  73 6642],[  80 6636],[  53 6650],1.7857142857142856,2.5,1.9997992328821992,-63.43264801644974
154,[ 226 1409],[ 220 1414],[ 239 1389],1.0,0.7000000000000001,0.9260018607471454,-42.799744211112916
155,[ 259 6305],[ 250 6296],[ 272 6319],-1.0,-1.0,-1.0,44.99999999999999
156,[127 192],[122 188],[141 212],-0.7000000000000002,-0.7000000000000001,-0.7,34.99202019855866
157,[ 233 6376],[ 242 6385],[ 222 6361],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
158,[ 152 2069],[ 152 2067],[ 133 2091],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
159,[ 249 5239],[ 252 5235],[ 232 5259],0.8,0.7000000000000001,0.7839993904391466,-38.09642445011066
160,[ 169 2508],[ 154 2492],[ 174 2516],-0.5,-0.5,-0.5,26.56505117707799
161,[  66 7338],[  70 7338],[  41 7333],inf,-2.5,-18.43443597997745,86.89495909165903
162,[ 56 364],[ 69 364],[ 40 364],-2.4999999999999996,-2.5000000000000004,-2.5,68.19859051364821
163,[192 146],[190 143],[206 169],-0.7000000000000002,-0.7000000000000001,-0.7,34.99202019855866
164,[  73 5888],[  87 5874],[  64 5896],1.5,1.3461538461538467,1.4043335841844893,-54.54603437830487
165,[ 271 4728],[ 267 4725],[ 292 4743],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
166,[ 240 5574],[ 261 5596],[ 239 5573],-0.8,-0.8,-0.8,38.659808254090095
167,[ 268 4491],[ 278 4481],[ 258 4505],1.0,0.7000000000000001,0.8646546837127226,-40.84848620984013
168,[  26 7421],[  19 7427],[  47 7412],2.5,2.5,2.5,-68.19859051364821
169,[ 292 1665],[ 305 1677],[ 280 1659],-1.3461538461538465,-1.3461538461538465,-1.3461500000000002,53.392846823741266
170,[ 154 3319],[ 168 3333],[ 145 3311],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
171,[180 199],[194 215],[175 190],-0.7000000000000001,-0.7000000000000002,-0.7,34.99202019855866
172,[  35 2752],[  17 2770],[  44 2749],2.5,2.5,2.5,-68.19859051364821
173,[  29 5065],[  12 5079],[  42 5065],2.5,2.5000000000000004,2.5000000000000004,-68.19859051364821
174,[ 306 3819],[ 289 3832],[ 316 3818],2.5,2.5,2.5,-68.19859051364821
175,[ 287 6291],[ 268 6274],[ 291 6295],-1.3461538461538465,-1.3461538461538465,-1.3461500000000002,53.392846823741266
176,[ 248 6784],[ 248 6783],[ 230 6808],0.7000000000000001,0.7000000000000001,0.6999999999999998,-34.992020198558656
177,[ 37 290],[ 31 284],[ 59 298],-1.7857142857142858,-2.5,-1.9757401682158284,63.15422977400179
178,[ 303 6082],[ 314 6071],[ 290 6091],1.176470588235294,1.3461538461538465,1.2606201983047594,-51.57642706685373
179,[ 266 5283],[ 285 5263],[ 263 5285],1.0,1.0,1.0,-44.99999999999999
180,[ 303 6865],[ 318 6852],[ 295 6873],1.3461538461538465,1.3461538461538465,1.34615,-53.39284682374126
181,[  72 6487],[  91 6507],[  69 6484],-1.3461538461538463,-1.3461538461538463,-1.34615,53.39284682374126
182,[299  91],[318 110],[295  88],-1.5,-1.3461538461538465,-1.3702870758597627,53.87900079254759
183,[324  46],[343  63],[317  42],-2.5,-1.785714285714286,-1.9573203677646303,62.93739438094447
184,[ 323 3969],[ 327 3972],[ 301 3955],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
185,[ 273 5557],[ 288 5572],[ 266 5550],-1.0,-1.0,-1.0,44.99999999999999
186,[ 275 6054],[ 288 6041],[ 267 6064],1.0,0.7000000000000001,0.8231724372268497,-39.46027017537475
187,[ 45 300],[ 30 286],[ 55 306],-1.7857142857142858,-1.7857142857142856,-1.7857099999999997,60.751115041598304
188,[ 252 7112],[ 230 7090],[ 252 7113],-1.0,-1.0,-1.0,44.99999999999999
189,[ 198 5207],[ 203 5202],[ 185 5227],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
190,[  86 7236],[  64 7215],[  87 7237],-1.0,-1.0,-1.0,44.99999999999999
191,[ 110 5684],[ 121 5696],[  99 5674],-1.0,-1.0,-1.0,44.99999999999999
192,[124 248],[134 258],[114 234],-1.0,-0.7000000000000002,-0.8646546837127226,40.84848620984013
193,[293 620],[293 619],[271 642],1.176470588235294,1.0,1.1709746660995413,-49.503023026114064
194,[ 276 5260],[ 279 5257],[ 261 5283],0.8,0.7000000000000001,0.7866169936095535,-38.18919169888359
195,[ 102 5206],[ 100 5207],[ 120 5183],0.8,0.7000000000000001,0.7928883293078983,-38.410488370650164
196,[  30 7409],[  17 7421],[  45 7404],2.5,2.5,2.4999999999999996,-68.19859051364818
197,[  29 4204],[  17 4192],[  45 4209],-2.5,-2.5,-2.5,68.19859051364821
198,[ 230 7549],[ 232 7547],[ 216 7573],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
199,[ 195 6405],[ 202 6412],[ 183 6387],-0.6,-0.7000000000000001,-0.6313942755597018,32.26807990095692
200,[256  97],[251  93],[277 111],-1.0,-1.3461538461538465,-1.0700474885907705,46.93806889821187
201,[ 102 3583],[ 107 3577],[  82 3595],1.3461538461538463,1.3461538461538463,1.34615,-53.39284682374126
202,[ 118 2857],[  96 2878],[ 119 2856],0.8,0.8,0.8,-38.659808254090095
203,[ 208 5983],[ 209 5981],[ 191 6006],0.5,0.7000000000000001,0.5145026095501299,-27.225938514398432
204,[ 298 7712],[ 291 7716],[ 319 7706],2.5,2.5,2.5,-68.19859051364821
205,[ 172 6391],[ 151 6370],[ 173 6393],-0.6,-0.6,-0.6,30.96375653207353
206,[ 163 1763],[ 177 1777],[ 156 1753],-0.6,-0.7000000000000001,-0.6618611230358646,33.49902633580937
207,[  96 4406],[  84 4418],[ 104 4394],1.0,0.7000000000000001,0.8378235124467013,-39.95706667252916
208,[ 190 3298],[ 202 3311],[ 183 3286],-0.5,-0.7000000000000001,-0.6120292931547057,31.467853287829808
209,[ 269 3957],[ 264 3954],[ 289 3972],-1.3461538461538465,-1.3461538461538465,-1.3461499999999997,53.39284682374126
210,[ 78 437],[ 81 436],[ 53 448],1.7857142857142856,2.5,1.8598285459574007,-61.73379289705221
211,[ 256 7086],[ 245 7076],[ 268 7098],-1.0,-1.0,-1.0,44.99999999999999
212,[ 177 5237],[ 163 5251],[ 184 5227],0.6,0.7000000000000001,0.6618611230358646,-33.49902633580937
213,[ 154 2524],[ 136 2504],[ 155 2528],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
214,[  90 3407],[  90 3408],[  63 3393],-1.7857142857142856,-1.3461538461538467,-1.771717429124362,60.55857041065649
215,[321 661],[324 659],[297 674],1.785714285714286,1.3461538461538465,1.7344205553470309,-60.03390933716829
216,[  59 2617],[  38 2598],[  62 2618],-1.3461538461538467,-1.3461538461538467,-1.34615,53.39284682374126
217,[  57 7279],[  34 7256],[  57 7280],-1.3461538461538467,-1.5,-1.495411149100156,56.228861813814014
218,[ 133 4057],[ 132 4057],[ 150 4082],-0.8,-0.7000000000000001,-0.7967982001187665,38.54777389096565
219,[ 147 5625],[ 130 5609],[ 152 5631],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
220,[  55 7446],[  37 7463],[  61 7443],1.3461538461538467,1.3461538461538467,1.34615,-53.39284682374126
221,[  20 1179],[   9 1187],[  40 1178],2.5,2.5,2.5,-68.19859051364821
222,[ 265 7119],[ 278 7132],[ 257 7109],-1.0,-0.7000000000000001,-0.8231724372268497,39.46027017537475
223,[ 287 3171],[ 276 3160],[ 300 3180],-1.785714285714286,-1.3461538461538465,-1.567716947390146,57.46740828033636
224,[  55 1970],[  71 1957],[  45 1975],2.4999999999999996,2.5,2.5,-68.19859051364821
225,[ 275 6852],[ 254 6872],[ 277 6850],1.1764705882352942,1.176470588235294,1.17647,-49.63544929005889
226,[ 156 5613],[ 143 5600],[ 161 5625],-0.6,-0.7000000000000001,-0.6585786437626905,33.36804680720599
227,[  24 4267],[   8 4282],[  39 4267],2.5,inf,6.155285366576884,-80.77223473406775
228,[ 100 2062],[ 121 2041],[  99 2063],1.0,1.0,1.0,-44.99999999999999
229,[  76 4983],[  77 4984],[  50 4971],-2.4999999999999996,-2.5,-2.5,68.19859051364821
230,[ 139 4827],[ 139 4827],,-0.7000000000000001,,-0.7000000000000001,34.99202019855867
231,[ 341 3846],[ 353 3834],[ 323 3849],2.5,2.5,2.5,-68.19859051364821
232,[ 155 4445],[ 141 4461],[ 160 4436],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
233,[ 178 7538],[ 194 7522],[ 173 7545],0.7000000000000001,0.7000000000000001,0.7,-34.99202019855866
234,[ 179 4026],[ 179 4026],,-0.5,,-0.5,26.56505117707799
235,[102 501],[117 486],[ 94 508],1.0,1.0,1.0,-44.99999999999999
236,[147 172],[147 171],[160 199],-0.7000000000000002,-0.7000000000000001,-0.7,34.99202019855866
237,[  39 1094],[  22 1078],[  48 1098],-1.7857142857142858,-2.5,-2.288066489162238,66.3922553699708
238,[ 301 4724],[ 280 4703],[ 303 4726],-1.785714285714286,-1.3461538461538465,-1.3843726086956523,54.15757814729449
239,[  89 1064],[  97 1072],[  73 1052],-1.1764705882352942,-1.3461538461538463,-1.237775739566745,51.06522796456152
240,[  56 5840],[  70 5828],[  43 5842],2.4999999999999996,2.5,2.5,-68.19859051364821
241,[ 322 3105],[ 294 3102],[ 323 3105],-2.5,-2.5000000000000004,-2.5000000000000004,68.19859051364821
242,[ 203 2927],[ 188 2941],[ 208 2917],0.7000000000000001,0.7000000000000001,0.7000000000000001,-34.99202019855867
243,[ 344 7008],[ 351 7014],[ 321 7004],-2.5,-2.5,-2.5,68.19859051364821
244,[  65 7372],[  69 7372],[  40 7372],2.5000000000000004,2.5,2.5,-68.19859051364821
245,[ 200 5632],[ 203 5636],[ 184 5611],-0.7000000000000001,-0.7000000000000001,-0.7,34.99202019855866
246,[225 911],[214 901],[234 925],-1.0,-0.7000000000000001,-0.8584605659024218,40.64478935682924
247,[ 277 3979],[ 258 3961],[ 281 3983],-1.0,-1.0,-1.0,44.99999999999999
248,[ 262 6822],[ 277 6806],[ 256 6829],1.0,0.7000000000000001,0.788788178520823,-38.265959140552745
249,[ 289 1636],[ 271 1618],[ 294 1639],-1.3461538461538465,-1.3461538461538465,-1.34615,53.39284682374126
250,[  68 2074],[  66 2075],[  89 2053],1.0,1.0,1.0,-44.99999999999999
251,[ 298 6830],[ 299 6828],[ 277 6850],1.0,1.176470588235294,1.0126327973249907,-45.35962668696567
252,[  40 7438],[  29 7449],[  55 7431],1.7857142857142858,1.7857142857142856,1.7857100000000001,-60.751115041598325
253,[193 169],[176 152],[196 176],-0.6,-0.5,-0.5240568468158794,27.65709383993689
254,[  95 6480],[ 105 6488],[  80 6470],-1.3461538461538463,-1.3461538461538463,-1.34615,53.39284682374126
255,[ 187 2141],[ 173 2156],[ 193 2132],0.7000000000000001,0.7000000000000001,0.7000000000000001,-34.99202019855867
256,[ 199 6017],[ 180 6037],[ 202 6014],0.5,0.7000000000000001,0.6733409272627761,-33.95399592346413
257,[ 322 4665],,[ 322 4665],,-2.5000000000000004,-2.5000000000000004,68.19859051364821
